transaction_id,user_id,payment_date,amount,status
11766,1053,11/11/2024,49.99,Success
11767,1053,12/11/2024,49.99,Success
11768,1054,5/18/2024,29.99,Success
11769,1054,6/17/2024,29.99,Success
11770,1054,7/17/2024,29.99,Success
11771,1054,8/16/2024,29.99,Success
11772,1054,9/15/2024,29.99,Success
11773,1054,10/15/2024,29.99,Success
11774,1054,11/14/2024,29.99,Success
11775,1054,12/14/2024,29.99,Success
11776,1055,4/4/2023,14.99,Success
11777,1055,5/4/2023,14.99,Success
11778,1055,6/3/2023,14.99,Failed
11779,1055,7/3/2023,14.99,Success
11780,1055,8/2/2023,14.99,Success
11781,1055,9/1/2023,14.99,Success
11782,1055,10/1/2023,14.99,Success
11783,1055,10/31/2023,14.99,Success
11784,1055,11/30/2023,14.99,Success
11785,1055,12/30/2023,14.99,Success
11786,1055,1/29/2024,14.99,Success
11787,1055,2/28/2024,14.99,Success
11788,1055,3/29/2024,14.99,Success
11789,1055,4/28/2024,14.99,Success
11790,1055,5/28/2024,14.99,Failed
11791,1055,6/27/2024,14.99,Success
11792,1055,7/27/2024,14.99,Success
11793,1055,8/26/2024,14.99,Success
11794,1055,9/25/2024,14.99,Success
11795,1055,10/25/2024,14.99,Success
11796,1055,11/24/2024,14.99,Success
11797,1055,12/24/2024,14.99,Success
11798,1056,4/26/2024,14.99,Success
11799,1056,5/26/2024,14.99,Success
11800,1056,6/25/2024,14.99,Success
11801,1056,7/25/2024,14.99,Success
11802,1056,8/24/2024,14.99,Success
11803,1056,9/23/2024,14.99,Success
11804,1056,10/23/2024,14.99,Success
11805,1056,11/22/2024,14.99,Success
11806,1056,12/22/2024,14.99,Success
11807,1057,12/23/2023,14.99,Success
11808,1057,1/22/2024,14.99,Success
11809,1057,2/21/2024,14.99,Success
11810,1057,3/22/2024,14.99,Success
11811,1057,4/21/2024,14.99,Failed
11812,1057,5/21/2024,14.99,Success
11813,1057,6/20/2024,14.99,Success
11814,1057,7/20/2024,14.99,Success
11815,1057,8/19/2024,14.99,Success
11816,1058,2/23/2024,14.99,Success
11817,1058,3/24/2024,14.99,Success
11818,1058,4/23/2024,14.99,Success
11819,1058,5/23/2024,14.99,Success
11820,1058,6/22/2024,14.99,Success
11821,1058,7/22/2024,14.99,Success
11822,1058,8/21/2024,14.99,Success
11823,1058,9/20/2024,14.99,Success
11824,1058,10/20/2024,14.99,Success
11825,1058,11/19/2024,14.99,Success
11826,1058,12/19/2024,14.99,Success
11827,1059,12/8/2023,14.99,Success
11828,1059,1/7/2024,14.99,Success
11829,1059,2/6/2024,14.99,Success
11830,1059,3/7/2024,14.99,Success
11831,1059,4/6/2024,14.99,Success
11832,1059,5/6/2024,14.99,Failed
11833,1059,6/5/2024,14.99,Success
11834,1059,7/5/2024,14.99,Success
11835,1059,8/4/2024,14.99,Success
11836,1059,9/3/2024,14.99,Failed
11837,1060,11/25/2023,29.99,Success
11838,1060,12/25/2023,29.99,Success
11839,1060,1/24/2024,29.99,Success
11840,1060,2/23/2024,29.99,Success
11841,1060,3/24/2024,29.99,Success
11842,1060,4/23/2024,29.99,Success
11843,1060,5/23/2024,29.99,Success
11844,1060,6/22/2024,29.99,Success
11845,1060,7/22/2024,29.99,Success
11846,1060,8/21/2024,29.99,Success
11847,1060,9/20/2024,29.99,Success
11848,1060,10/20/2024,29.99,Success
11849,1060,11/19/2024,29.99,Success
11850,1060,12/19/2024,29.99,Success
11851,1061,11/17/2024,29.99,Success
11852,1061,12/17/2024,29.99,Success
11853,1062,4/18/2023,14.99,Success
11854,1062,5/18/2023,14.99,Success
11855,1062,6/17/2023,14.99,Success
11856,1062,7/17/2023,14.99,Success
11857,1062,8/16/2023,14.99,Success
11858,1062,9/15/2023,14.99,Success
11859,1062,10/15/2023,14.99,Success
11860,1062,11/14/2023,14.99,Success
11861,1062,12/14/2023,14.99,Success
11862,1062,1/13/2024,14.99,Success
11863,1062,2/12/2024,14.99,Success
11864,1062,3/13/2024,14.99,Success
11865,1062,4/12/2024,14.99,Success
11866,1062,5/12/2024,14.99,Success
11867,1062,6/11/2024,14.99,Success
11868,1062,7/11/2024,14.99,Success
11869,1062,8/10/2024,14.99,Success
11870,1062,9/9/2024,14.99,Success
11871,1062,10/9/2024,14.99,Success
11872,1062,11/8/2024,14.99,Success
11873,1062,12/8/2024,14.99,Success
11874,1063,6/14/2023,14.99,Success
11875,1063,7/14/2023,14.99,Success
11876,1063,8/13/2023,14.99,Success
11877,1063,9/12/2023,14.99,Success
11878,1063,10/12/2023,14.99,Success
11879,1063,11/11/2023,14.99,Success
11880,1063,12/11/2023,14.99,Success
11881,1063,1/10/2024,14.99,Success
11882,1063,2/9/2024,14.99,Success
11883,1063,3/10/2024,14.99,Success
11884,1063,4/9/2024,14.99,Success
11885,1063,5/9/2024,14.99,Success
11886,1063,6/8/2024,14.99,Success
11887,1063,7/8/2024,14.99,Success
11888,1063,8/7/2024,14.99,Success
11889,1063,9/6/2024,14.99,Success
11890,1063,10/6/2024,14.99,Success
11891,1063,11/5/2024,14.99,Success
11892,1063,12/5/2024,14.99,Success
11893,1064,12/4/2023,49.99,Success
11894,1064,1/3/2024,49.99,Success
11895,1064,2/2/2024,49.99,Success
11896,1064,3/3/2024,49.99,Failed
11897,1064,4/2/2024,49.99,Success
11898,1064,5/2/2024,49.99,Success
11899,1064,6/1/2024,49.99,Failed
11900,1064,7/1/2024,49.99,Success
11901,1064,7/31/2024,49.99,Success
11902,1064,8/30/2024,49.99,Success
11903,1064,9/29/2024,49.99,Success
11904,1064,10/29/2024,49.99,Success
11905,1064,11/28/2024,49.99,Success
11906,1064,12/28/2024,49.99,Success
11907,1065,2/26/2024,29.99,Success
11908,1065,3/27/2024,29.99,Success
11909,1065,4/26/2024,29.99,Success
11910,1065,5/26/2024,29.99,Success
11911,1065,6/25/2024,29.99,Success
11912,1065,7/25/2024,29.99,Success
11913,1065,8/24/2024,29.99,Success
11914,1065,9/23/2024,29.99,Success
11915,1065,10/23/2024,29.99,Success
11916,1065,11/22/2024,29.99,Success
11917,1065,12/22/2024,29.99,Success
11918,1066,12/11/2024,49.99,Success
11919,1067,5/22/2024,14.99,Success
11920,1067,6/21/2024,14.99,Success
11921,1067,7/21/2024,14.99,Success
11922,1067,8/20/2024,14.99,Success
11923,1067,9/19/2024,14.99,Success
11924,1067,10/19/2024,14.99,Success
11925,1067,11/18/2024,14.99,Success
11926,1067,12/18/2024,14.99,Failed
11927,1068,10/23/2023,29.99,Success
11928,1068,11/22/2023,29.99,Success
11929,1068,12/22/2023,29.99,Success
11930,1069,11/9/2024,29.99,Success
11931,1069,12/9/2024,29.99,Success
11932,1070,2/15/2024,14.99,Success
11933,1070,3/16/2024,14.99,Failed
11934,1070,4/15/2024,14.99,Success
11935,1070,5/15/2024,14.99,Success
11936,1070,6/14/2024,14.99,Success
11937,1070,7/14/2024,14.99,Success
11938,1070,8/13/2024,14.99,Success
11939,1071,7/17/2024,14.99,Success
11940,1071,8/16/2024,14.99,Success
11941,1071,9/15/2024,14.99,Success
11942,1071,10/15/2024,14.99,Success
11943,1071,11/14/2024,14.99,Success
11944,1071,12/14/2024,14.99,Success
11945,1072,2/7/2023,14.99,Success
11946,1072,3/9/2023,14.99,Success
11947,1072,4/8/2023,14.99,Success
11948,1072,5/8/2023,14.99,Success
11949,1072,6/7/2023,14.99,Success
11950,1072,7/7/2023,14.99,Success
11951,1072,8/6/2023,14.99,Success
11952,1072,9/5/2023,14.99,Success
11953,1072,10/5/2023,14.99,Success
11954,1072,11/4/2023,14.99,Success
11955,1072,12/4/2023,14.99,Success
11956,1072,1/3/2024,14.99,Success
11957,1072,2/2/2024,14.99,Success
11958,1072,3/3/2024,14.99,Success
11959,1072,4/2/2024,14.99,Success
11960,1072,5/2/2024,14.99,Success
11961,1072,6/1/2024,14.99,Success
11962,1072,7/1/2024,14.99,Success
11963,1072,7/31/2024,14.99,Success
11964,1072,8/30/2024,14.99,Success
11965,1072,9/29/2024,14.99,Success
11966,1072,10/29/2024,14.99,Success
11967,1072,11/28/2024,14.99,Success
11968,1072,12/28/2024,14.99,Success
11969,1073,4/10/2024,49.99,Success
11970,1073,5/10/2024,49.99,Success
11971,1073,6/9/2024,49.99,Success
11972,1073,7/9/2024,49.99,Success
11973,1073,8/8/2024,49.99,Success
11974,1073,9/7/2024,49.99,Success
11975,1073,10/7/2024,49.99,Success
11976,1073,11/6/2024,49.99,Success
11977,1073,12/6/2024,49.99,Success
11978,1074,4/1/2023,29.99,Success
11979,1074,5/1/2023,29.99,Success
11980,1074,5/31/2023,29.99,Success
11981,1074,6/30/2023,29.99,Success
11982,1074,7/30/2023,29.99,Success
11983,1074,8/29/2023,29.99,Success
11984,1074,9/28/2023,29.99,Success
11985,1074,10/28/2023,29.99,Success
11986,1074,11/27/2023,29.99,Success
11987,1074,12/27/2023,29.99,Success
11988,1074,1/26/2024,29.99,Success
11989,1074,2/25/2024,29.99,Success
11990,1074,3/26/2024,29.99,Success
11991,1074,4/25/2024,29.99,Success
11992,1074,5/25/2024,29.99,Failed
11993,1074,6/24/2024,29.99,Success
11994,1074,7/24/2024,29.99,Failed
11995,1074,8/23/2024,29.99,Success
11996,1074,9/22/2024,29.99,Success
11997,1074,10/22/2024,29.99,Success
11998,1074,11/21/2024,29.99,Success
11999,1074,12/21/2024,29.99,Success
12000,1075,11/19/2023,49.99,Success
12001,1075,12/19/2023,49.99,Success
12002,1075,1/18/2024,49.99,Success
12003,1075,2/17/2024,49.99,Success
12004,1075,3/18/2024,49.99,Success
12005,1075,4/17/2024,49.99,Success
12006,1075,5/17/2024,49.99,Success
12007,1075,6/16/2024,49.99,Success
12008,1075,7/16/2024,49.99,Success
12009,1075,8/15/2024,49.99,Failed
12010,1075,9/14/2024,49.99,Success
12011,1075,10/14/2024,49.99,Success
12012,1075,11/13/2024,49.99,Failed
12013,1075,12/13/2024,49.99,Failed
12014,1076,9/16/2023,49.99,Success
12015,1076,10/16/2023,49.99,Success
12016,1076,11/15/2023,49.99,Success
12017,1076,12/15/2023,49.99,Success
12018,1076,1/14/2024,49.99,Success
12019,1076,2/13/2024,49.99,Success
12020,1076,3/14/2024,49.99,Success
12021,1076,4/13/2024,49.99,Success
12022,1076,5/13/2024,49.99,Success
12023,1076,6/12/2024,49.99,Success
12024,1076,7/12/2024,49.99,Success
12025,1076,8/11/2024,49.99,Success
12026,1076,9/10/2024,49.99,Success
12027,1076,10/10/2024,49.99,Success
12028,1076,11/9/2024,49.99,Success
12029,1076,12/9/2024,49.99,Success
12030,1077,11/28/2023,14.99,Success
12031,1077,12/28/2023,14.99,Success
12032,1077,1/27/2024,14.99,Success
12033,1077,2/26/2024,14.99,Success
12034,1077,3/27/2024,14.99,Success
12035,1077,4/26/2024,14.99,Success
12036,1077,5/26/2024,14.99,Success
12037,1077,6/25/2024,14.99,Success
12038,1077,7/25/2024,14.99,Success
12039,1077,8/24/2024,14.99,Success
12040,1077,9/23/2024,14.99,Success
12041,1077,10/23/2024,14.99,Success
12042,1077,11/22/2024,14.99,Success
12043,1077,12/22/2024,14.99,Success
12044,1078,4/29/2023,29.99,Success
12045,1078,5/29/2023,29.99,Success
12046,1078,6/28/2023,29.99,Success
12047,1078,7/28/2023,29.99,Success
12048,1078,8/27/2023,29.99,Success
12049,1078,9/26/2023,29.99,Success
12050,1078,10/26/2023,29.99,Failed
12051,1079,2/18/2024,14.99,Success
12052,1079,3/19/2024,14.99,Success
12053,1079,4/18/2024,14.99,Success
12054,1079,5/18/2024,14.99,Success
12055,1079,6/17/2024,14.99,Success
12056,1079,7/17/2024,14.99,Success
12057,1079,8/16/2024,14.99,Success
12058,1079,9/15/2024,14.99,Success
12059,1079,10/15/2024,14.99,Success
12060,1079,11/14/2024,14.99,Success
12061,1079,12/14/2024,14.99,Success
12062,1080,6/10/2024,49.99,Success
12063,1080,7/10/2024,49.99,Success
12064,1080,8/9/2024,49.99,Success
12065,1080,9/8/2024,49.99,Success
12066,1080,10/8/2024,49.99,Failed
12067,1080,11/7/2024,49.99,Success
12068,1080,12/7/2024,49.99,Failed
12069,1081,1/2/2023,29.99,Success
12070,1081,2/1/2023,29.99,Success
12071,1081,3/3/2023,29.99,Success
12072,1081,4/2/2023,29.99,Success
12073,1081,5/2/2023,29.99,Success
12074,1081,6/1/2023,29.99,Failed
12075,1081,7/1/2023,29.99,Success
12076,1081,7/31/2023,29.99,Success
12077,1081,8/30/2023,29.99,Success
12078,1081,9/29/2023,29.99,Success
12079,1081,10/29/2023,29.99,Success
12080,1081,11/28/2023,29.99,Success
12081,1081,12/28/2023,29.99,Success
12082,1081,1/27/2024,29.99,Success
12083,1081,2/26/2024,29.99,Success
12084,1081,3/27/2024,29.99,Success
12085,1081,4/26/2024,29.99,Success
12086,1081,5/26/2024,29.99,Success
12087,1081,6/25/2024,29.99,Success
12088,1081,7/25/2024,29.99,Success
12089,1081,8/24/2024,29.99,Success
12090,1081,9/23/2024,29.99,Success
12091,1081,10/23/2024,29.99,Success
12092,1081,11/22/2024,29.99,Success
12093,1081,12/22/2024,29.99,Success
12094,1082,11/4/2024,29.99,Success
12095,1082,12/4/2024,29.99,Success
12096,1083,7/9/2024,14.99,Success
12097,1083,8/8/2024,14.99,Success
12098,1083,9/7/2024,14.99,Success
12099,1083,10/7/2024,14.99,Success
12100,1083,11/6/2024,14.99,Success
12101,1083,12/6/2024,14.99,Success
12102,1084,4/18/2024,49.99,Success
12103,1084,5/18/2024,49.99,Success
12104,1084,6/17/2024,49.99,Success
12105,1084,7/17/2024,49.99,Success
12106,1084,8/16/2024,49.99,Success
12107,1084,9/15/2024,49.99,Success
12108,1084,10/15/2024,49.99,Success
12109,1084,11/14/2024,49.99,Success
12110,1084,12/14/2024,49.99,Success
12111,1085,2/28/2024,29.99,Success
12112,1085,3/29/2024,29.99,Success
12113,1085,4/28/2024,29.99,Success
12114,1085,5/28/2024,29.99,Success
12115,1085,6/27/2024,29.99,Success
12116,1085,7/27/2024,29.99,Success
12117,1085,8/26/2024,29.99,Success
12118,1085,9/25/2024,29.99,Success
12119,1085,10/25/2024,29.99,Success
12120,1085,11/24/2024,29.99,Success
12121,1085,12/24/2024,29.99,Success
12122,1086,2/25/2023,29.99,Failed
12123,1086,3/27/2023,29.99,Success
12124,1086,4/26/2023,29.99,Success
12125,1086,5/26/2023,29.99,Success
12126,1086,6/25/2023,29.99,Success
12127,1086,7/25/2023,29.99,Success
12128,1086,8/24/2023,29.99,Failed
12129,1086,9/23/2023,29.99,Success
12130,1086,10/23/2023,29.99,Success
12131,1086,11/22/2023,29.99,Success
12132,1086,12/22/2023,29.99,Success
12133,1086,1/21/2024,29.99,Success
12134,1086,2/20/2024,29.99,Failed
12135,1086,3/21/2024,29.99,Success
12136,1086,4/20/2024,29.99,Success
12137,1087,7/12/2023,14.99,Success
12138,1087,8/11/2023,14.99,Success
12139,1087,9/10/2023,14.99,Success
12140,1087,10/10/2023,14.99,Success
12141,1087,11/9/2023,14.99,Success
12142,1087,12/9/2023,14.99,Success
12143,1087,1/8/2024,14.99,Success
12144,1087,2/7/2024,14.99,Success
12145,1087,3/8/2024,14.99,Success
12146,1087,4/7/2024,14.99,Success
12147,1087,5/7/2024,14.99,Success
12148,1087,6/6/2024,14.99,Success
12149,1087,7/6/2024,14.99,Success
12150,1087,8/5/2024,14.99,Success
12151,1087,9/4/2024,14.99,Success
12152,1087,10/4/2024,14.99,Success
12153,1087,11/3/2024,14.99,Success
12154,1087,12/3/2024,14.99,Success
12155,1088,6/14/2024,49.99,Success
12156,1088,7/14/2024,49.99,Failed
12157,1088,8/13/2024,49.99,Success
12158,1088,9/12/2024,49.99,Success
12159,1088,10/12/2024,49.99,Success
12160,1088,11/11/2024,49.99,Success
12161,1088,12/11/2024,49.99,Failed
12162,1089,1/6/2024,29.99,Success
12163,1089,2/5/2024,29.99,Success
12164,1089,3/6/2024,29.99,Success
12165,1089,4/5/2024,29.99,Success
12166,1089,5/5/2024,29.99,Success
12167,1089,6/4/2024,29.99,Success
12168,1089,7/4/2024,29.99,Success
12169,1089,8/3/2024,29.99,Success
12170,1089,9/2/2024,29.99,Success
12171,1089,10/2/2024,29.99,Failed
12172,1089,11/1/2024,29.99,Success
12173,1089,12/1/2024,29.99,Success
12174,1089,12/31/2024,29.99,Success
12175,1090,9/29/2024,14.99,Success
12176,1090,10/29/2024,14.99,Success
12177,1090,11/28/2024,14.99,Success
12178,1090,12/28/2024,14.99,Success
12179,1091,5/25/2024,14.99,Failed
12180,1091,6/24/2024,14.99,Success
12181,1091,7/24/2024,14.99,Success
12182,1091,8/23/2024,14.99,Success
12183,1091,9/22/2024,14.99,Success
12184,1091,10/22/2024,14.99,Success
12185,1091,11/21/2024,14.99,Failed
12186,1091,12/21/2024,14.99,Success
12187,1092,10/2/2024,14.99,Success
12188,1092,11/1/2024,14.99,Success
12189,1092,12/1/2024,14.99,Success
12190,1092,12/31/2024,14.99,Success
12191,1093,3/28/2024,29.99,Success
12192,1093,4/27/2024,29.99,Failed
12193,1093,5/27/2024,29.99,Failed
12194,1093,6/26/2024,29.99,Success
12195,1093,7/26/2024,29.99,Success
12196,1093,8/25/2024,29.99,Success
12197,1093,9/24/2024,29.99,Success
12198,1093,10/24/2024,29.99,Success
12199,1093,11/23/2024,29.99,Success
12200,1093,12/23/2024,29.99,Failed
12201,1094,2/22/2023,29.99,Success
12202,1094,3/24/2023,29.99,Success
12203,1094,4/23/2023,29.99,Success
12204,1094,5/23/2023,29.99,Success
12205,1094,6/22/2023,29.99,Success
12206,1094,7/22/2023,29.99,Success
12207,1094,8/21/2023,29.99,Success
12208,1094,9/20/2023,29.99,Success
12209,1094,10/20/2023,29.99,Success
12210,1094,11/19/2023,29.99,Success
12211,1094,12/19/2023,29.99,Success
12212,1094,1/18/2024,29.99,Success
12213,1094,2/17/2024,29.99,Success
12214,1094,3/18/2024,29.99,Success
12215,1094,4/17/2024,29.99,Success
12216,1094,5/17/2024,29.99,Success
12217,1094,6/16/2024,29.99,Success
12218,1094,7/16/2024,29.99,Success
12219,1094,8/15/2024,29.99,Success
12220,1094,9/14/2024,29.99,Success
12221,1094,10/14/2024,29.99,Success
12222,1094,11/13/2024,29.99,Success
12223,1094,12/13/2024,29.99,Success
12224,1095,7/28/2023,14.99,Success
12225,1095,8/27/2023,14.99,Success
12226,1095,9/26/2023,14.99,Success
12227,1095,10/26/2023,14.99,Failed
12228,1095,11/25/2023,14.99,Success
12229,1095,12/25/2023,14.99,Success
12230,1095,1/24/2024,14.99,Success
12231,1095,2/23/2024,14.99,Success
12232,1095,3/24/2024,14.99,Success
12233,1095,4/23/2024,14.99,Success
12234,1095,5/23/2024,14.99,Success
12235,1095,6/22/2024,14.99,Success
12236,1095,7/22/2024,14.99,Success
12237,1095,8/21/2024,14.99,Success
12238,1095,9/20/2024,14.99,Success
12239,1095,10/20/2024,14.99,Success
12240,1095,11/19/2024,14.99,Success
12241,1095,12/19/2024,14.99,Success
12242,1096,10/1/2023,29.99,Success
12243,1096,10/31/2023,29.99,Success
12244,1096,11/30/2023,29.99,Success
12245,1096,12/30/2023,29.99,Success
12246,1096,1/29/2024,29.99,Success
12247,1096,2/28/2024,29.99,Success
12248,1096,3/29/2024,29.99,Success
12249,1096,4/28/2024,29.99,Success
12250,1096,5/28/2024,29.99,Success
12251,1096,6/27/2024,29.99,Success
12252,1096,7/27/2024,29.99,Success
12253,1096,8/26/2024,29.99,Success
12254,1096,9/25/2024,29.99,Success
12255,1096,10/25/2024,29.99,Success
12256,1096,11/24/2024,29.99,Success
12257,1096,12/24/2024,29.99,Success
12258,1097,7/16/2024,49.99,Success
12259,1097,8/15/2024,49.99,Success
12260,1097,9/14/2024,49.99,Success
12261,1097,10/14/2024,49.99,Failed
12262,1097,11/13/2024,49.99,Success
12263,1097,12/13/2024,49.99,Success
12264,1098,5/15/2023,14.99,Success
12265,1098,6/14/2023,14.99,Success
12266,1098,7/14/2023,14.99,Success
12267,1098,8/13/2023,14.99,Success
12268,1098,9/12/2023,14.99,Success
12269,1098,10/12/2023,14.99,Success
12270,1098,11/11/2023,14.99,Success
12271,1098,12/11/2023,14.99,Success
12272,1098,1/10/2024,14.99,Success
12273,1098,2/9/2024,14.99,Success
12274,1098,3/10/2024,14.99,Success
12275,1098,4/9/2024,14.99,Success
12276,1098,5/9/2024,14.99,Success
12277,1098,6/8/2024,14.99,Success
12278,1098,7/8/2024,14.99,Success
12279,1098,8/7/2024,14.99,Success
12280,1098,9/6/2024,14.99,Success
12281,1098,10/6/2024,14.99,Success
12282,1098,11/5/2024,14.99,Success
12283,1098,12/5/2024,14.99,Success
12284,1099,10/22/2023,14.99,Success
12285,1099,11/21/2023,14.99,Success
12286,1099,12/21/2023,14.99,Success
12287,1099,1/20/2024,14.99,Success
12288,1099,2/19/2024,14.99,Success
12289,1099,3/20/2024,14.99,Success
12290,1099,4/19/2024,14.99,Success
12291,1099,5/19/2024,14.99,Success
12292,1099,6/18/2024,14.99,Success
12293,1099,7/18/2024,14.99,Success
12294,1099,8/17/2024,14.99,Success
12295,1099,9/16/2024,14.99,Success
12296,1099,10/16/2024,14.99,Success
12297,1099,11/15/2024,14.99,Success
12298,1099,12/15/2024,14.99,Success
12299,1100,3/24/2024,14.99,Success
12300,1100,4/23/2024,14.99,Success
12301,1100,5/23/2024,14.99,Success
12302,1100,6/22/2024,14.99,Success
12303,1100,7/22/2024,14.99,Success
12304,1100,8/21/2024,14.99,Success
12305,1100,9/20/2024,14.99,Failed
12306,1100,10/20/2024,14.99,Success
12307,1100,11/19/2024,14.99,Success
12308,1100,12/19/2024,14.99,Success
12309,1101,12/16/2024,29.99,Success
12310,1102,5/11/2024,29.99,Success
12311,1102,6/10/2024,29.99,Success
12312,1102,7/10/2024,29.99,Success
12313,1102,8/9/2024,29.99,Success
12314,1102,9/8/2024,29.99,Success
12315,1102,10/8/2024,29.99,Success
12316,1102,11/7/2024,29.99,Success
12317,1102,12/7/2024,29.99,Success
12318,1103,5/5/2023,49.99,Success
12319,1103,6/4/2023,49.99,Success
12320,1103,7/4/2023,49.99,Success
12321,1103,8/3/2023,49.99,Success
12322,1103,9/2/2023,49.99,Success
12323,1103,10/2/2023,49.99,Success
12324,1103,11/1/2023,49.99,Success
12325,1103,12/1/2023,49.99,Success
12326,1103,12/31/2023,49.99,Success
12327,1103,1/30/2024,49.99,Success
12328,1103,2/29/2024,49.99,Success
12329,1103,3/30/2024,49.99,Success
12330,1103,4/29/2024,49.99,Success
12331,1103,5/29/2024,49.99,Success
12332,1103,6/28/2024,49.99,Success
12333,1103,7/28/2024,49.99,Success
12334,1103,8/27/2024,49.99,Success
12335,1103,9/26/2024,49.99,Success
12336,1103,10/26/2024,49.99,Success
12337,1103,11/25/2024,49.99,Success
12338,1103,12/25/2024,49.99,Success
12339,1104,1/30/2023,29.99,Success
12340,1104,3/1/2023,29.99,Success
12341,1104,3/31/2023,29.99,Success
12342,1104,4/30/2023,29.99,Success
12343,1104,5/30/2023,29.99,Success
12344,1104,6/29/2023,29.99,Success
12345,1104,7/29/2023,29.99,Success
12346,1104,8/28/2023,29.99,Success
12347,1104,9/27/2023,29.99,Success
12348,1104,10/27/2023,29.99,Success
12349,1104,11/26/2023,29.99,Success
12350,1104,12/26/2023,29.99,Success
12351,1104,1/25/2024,29.99,Success
12352,1104,2/24/2024,29.99,Success
12353,1104,3/25/2024,29.99,Success
12354,1104,4/24/2024,29.99,Success
12355,1104,5/24/2024,29.99,Success
12356,1104,6/23/2024,29.99,Success
12357,1104,7/23/2024,29.99,Success
12358,1104,8/22/2024,29.99,Success
12359,1104,9/21/2024,29.99,Success
12360,1104,10/21/2024,29.99,Success
12361,1104,11/20/2024,29.99,Success
12362,1104,12/20/2024,29.99,Success
12363,1105,10/7/2024,29.99,Success
12364,1105,11/6/2024,29.99,Success
12365,1105,12/6/2024,29.99,Success
12366,1106,9/15/2024,14.99,Success
12367,1106,10/15/2024,14.99,Success
12368,1106,11/14/2024,14.99,Success
12369,1106,12/14/2024,14.99,Success
12370,1107,9/3/2023,49.99,Success
12371,1107,10/3/2023,49.99,Success
12372,1107,11/2/2023,49.99,Success
12373,1107,12/2/2023,49.99,Success
12374,1107,1/1/2024,49.99,Success
12375,1107,1/31/2024,49.99,Success
12376,1107,3/1/2024,49.99,Success
12377,1107,3/31/2024,49.99,Success
12378,1107,4/30/2024,49.99,Success
12379,1107,5/30/2024,49.99,Success
12380,1107,6/29/2024,49.99,Success
12381,1107,7/29/2024,49.99,Success
12382,1107,8/28/2024,49.99,Success
12383,1107,9/27/2024,49.99,Failed
12384,1107,10/27/2024,49.99,Success
12385,1107,11/26/2024,49.99,Success
12386,1107,12/26/2024,49.99,Success
12387,1108,12/27/2024,29.99,Success
12388,1109,6/12/2023,49.99,Success
12389,1109,7/12/2023,49.99,Success
12390,1109,8/11/2023,49.99,Success
12391,1109,9/10/2023,49.99,Success
12392,1109,10/10/2023,49.99,Success
12393,1109,11/9/2023,49.99,Success
12394,1109,12/9/2023,49.99,Success
12395,1109,1/8/2024,49.99,Success
12396,1109,2/7/2024,49.99,Success
12397,1109,3/8/2024,49.99,Success
12398,1109,4/7/2024,49.99,Success
12399,1109,5/7/2024,49.99,Success
12400,1109,6/6/2024,49.99,Success
12401,1109,7/6/2024,49.99,Success
12402,1109,8/5/2024,49.99,Success
12403,1109,9/4/2024,49.99,Success
12404,1109,10/4/2024,49.99,Success
12405,1109,11/3/2024,49.99,Success
12406,1109,12/3/2024,49.99,Success
12407,1110,11/15/2023,29.99,Success
12408,1110,12/15/2023,29.99,Success
12409,1110,1/14/2024,29.99,Success
12410,1110,2/13/2024,29.99,Success
12411,1110,3/14/2024,29.99,Success
12412,1110,4/13/2024,29.99,Success
12413,1110,5/13/2024,29.99,Success
12414,1110,6/12/2024,29.99,Success
12415,1110,7/12/2024,29.99,Success
12416,1110,8/11/2024,29.99,Success
12417,1110,9/10/2024,29.99,Failed
12418,1110,10/10/2024,29.99,Success
12419,1110,11/9/2024,29.99,Success
12420,1110,12/9/2024,29.99,Success
12421,1111,7/18/2024,29.99,Success
12422,1111,8/17/2024,29.99,Failed
12423,1111,9/16/2024,29.99,Success
12424,1111,10/16/2024,29.99,Success
12425,1111,11/15/2024,29.99,Success
12426,1111,12/15/2024,29.99,Success
12427,1112,1/15/2023,14.99,Success
12428,1112,2/14/2023,14.99,Success
12429,1112,3/16/2023,14.99,Success
12430,1112,4/15/2023,14.99,Success
12431,1112,5/15/2023,14.99,Success
12432,1112,6/14/2023,14.99,Success
12433,1112,7/14/2023,14.99,Failed
12434,1112,8/13/2023,14.99,Success
12435,1112,9/12/2023,14.99,Success
12436,1112,10/12/2023,14.99,Success
12437,1112,11/11/2023,14.99,Success
12438,1112,12/11/2023,14.99,Success
12439,1112,1/10/2024,14.99,Success
12440,1112,2/9/2024,14.99,Failed
12441,1112,3/10/2024,14.99,Success
12442,1112,4/9/2024,14.99,Success
12443,1112,5/9/2024,14.99,Success
12444,1112,6/8/2024,14.99,Success
12445,1112,7/8/2024,14.99,Success
12446,1112,8/7/2024,14.99,Success
12447,1112,9/6/2024,14.99,Success
12448,1112,10/6/2024,14.99,Success
12449,1112,11/5/2024,14.99,Success
12450,1112,12/5/2024,14.99,Success
12451,1113,7/19/2024,14.99,Success
12452,1113,8/18/2024,14.99,Failed
12453,1114,2/22/2024,49.99,Success
12454,1114,3/23/2024,49.99,Success
12455,1114,4/22/2024,49.99,Success
12456,1114,5/22/2024,49.99,Success
12457,1114,6/21/2024,49.99,Success
12458,1114,7/21/2024,49.99,Success
12459,1114,8/20/2024,49.99,Success
12460,1114,9/19/2024,49.99,Success
12461,1114,10/19/2024,49.99,Success
12462,1114,11/18/2024,49.99,Success
